,sequ1,sequ2,sequ3,sequ4,sequ5,sequ6,sequ7,sequ8,sequ9,sequ10,sequ11,sequ12,sequ13,sequ14,sequ15,sequ16,sequ17,sequ18,sequ19,sequ20,sequ21,sequ22,sequ23,sequ24,sequ25,sequ26,sequ27,sequ28,sequ29,sequ30,sequ31,sequ32,sequ33,sequ34,sequ35,sequ36,domain1,domain2,domain3,domain4,domain5,domain6,domain7,domain8,domain9,domain10,domain11,domain12,domain13,domain14,domain15,domain16,domain17,domain18,domain19,domain20,domain21,domain22,domain23,domain24,domain25,domain26,domain27,domain28,domain29,domain30,domain31,domian32,domain33,domain34,domain35,domain36,ort1,ort2,ort3,ort4,ort5,ort6,ort7,ort8,ort9,ort10,ort11,ort12,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,label,pro_id
1756,0.0252906004887463,0.0194453139547078,0.0126964792462881,0.0184965474834919,0.0176781666489501,0.0302942943080721,0.0291517309763429,0.0281952534274714,0.0245411466856342,0.017649587804692,0.0178112950222748,0.0168050185339901,0.0209177640885202,0.0188725632509525,0.0164447425471219,0.0194938801946318,0.0186895868953308,0.030904770790525,0.0341167327460955,0.0338261965893454,0.0322944507628735,0.0375156627561411,0.0294905860612683,0.0303619002610304,0.0136692757359744,0.0187975498025187,0.0136857096002618,0.0259297853802512,0.0244760151225459,0.026531047981477,0.0262559777533499,0.0383920147589055,0.0140798354044445,0.0339717687879926,0.0293256389077978,0.0334979817596189,0.177151033705995,0.190635265138872,0.177018683112946,0.194629340863435,0.187868248904508,0.184984889709831,0.173432384031737,0.176962547139427,0.163656236239302,0.163087710657519,0.197446441466541,0.186501726473479,0.175943779030162,0.193858532578088,0.17578357620991,0.184832000516832,0.18693133119212,0.195825598074062,0.181752795722786,0.19556176303449,0.188034774412826,0.201080390234265,0.197523419172075,0.199895630242638,0.178351672388128,0.166837688601219,0.184789485852379,0.197047896072148,0.151844308708306,0.190802768380191,0.201011146209967,0.157706533397108,0.176029883431546,0.203183338732615,0.190036426837407,0.174588835827795,0.535353535353535,0.286603407815529,0.153434147618415,0.0821415133714745,0.0439747495827085,0.0235420376553894,0.0126033130882388,0.00674722821895612,0.00361215248085529,0.00193377860086193,0.00103525521056244,0.000554227536967774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,3524
2922,0.00856024885350524,0.00621220758737515,0.00774485168468511,0.00677648973449041,0.00666155847897496,0.00826913440559145,0.00526571985207318,0.00575793610276709,0.00388468129940316,0.00635316392926131,0.00741901336488095,0.00897334655171622,0.011860764531234,0.0054085500904011,0.00758155856378449,0.00632274492651236,0.00383650907773346,0.0110849969172974,0.0104068505437985,0.00664863967704044,0.00615748775653785,0.0132870995873084,0.00842421731889165,0.00776033219137961,0.0105381604258899,0.00634914767439251,0.00812720614956203,0.0119028527382559,0.00907841615599297,0.00900779937239635,0.00502052317147009,0.00446354064305301,0.011231842082813,0.0145551452615527,0.0142008305411936,0.0154303459047536,0.331168368188292,0.314404134154912,0.316246783403335,0.296182833412066,0.350779836482027,0.329661102794316,0.317665385276331,0.31621329741197,0.347043030844325,0.376876982639283,0.32027550881737,0.306867709496183,0.330137721769282,0.3495171314561,0.314401081417375,0.334487972572176,0.311871272977939,0.295151265985845,0.35188910095951,0.310964842546762,0.343334561932092,0.348735061509579,0.344290660291482,0.307945227428389,0.305167279023778,0.314498441146944,0.33051975554621,0.304011387633069,0.35434084962816,0.329717290057543,0.318852899006708,0.323559314067195,0.332750782202994,0.290927611290766,0.320875228788858,0.345170778719525,0.0808080808080808,0.00652994592388532,0.000527672397889723,4.26401937688665e-05,3.44567222374679e-06,2.7843815949469e-07,2.25000532925002e-08,1.81818612464648e-09,1.46924131284564e-10,1.18726570735001e-11,9.59406632202031e-13,7.75278086627904e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,794
1155,0.0815748121697942,0.0874763433298572,0.0646335403526989,0.06638069918143,0.06723014059183,0.09675774445687,0.0680118560564842,0.0566566654169053,0.0552803271121284,0.064262376639233,0.0674884850062642,0.0857642818158888,0.0814790313165843,0.0721713650087468,0.0664946790103513,0.0685214382747781,0.0458309243417163,0.102881838691702,0.116332246149264,0.05936639824673,0.0879244869575519,0.120793147619883,0.0966745927323171,0.103856813081068,0.0795596834455981,0.0789848827963202,0.0755198487507892,0.100993906244574,0.0841403575485123,0.0923607207156423,0.088922058341764,0.0658824166359373,0.0915589579754544,0.0867451552787125,0.106897137769434,0.114510945508439,0.324545403693153,0.324060083334769,0.331593282923293,0.325200054755544,0.333762083191515,0.322302777589762,0.320688377086022,0.31354635052434,0.344096350202443,0.370291003926363,0.315714094416894,0.311423437139076,0.32789147802607,0.34165967007703,0.328951435989262,0.319485889146851,0.315393652878716,0.3076481479607,0.309477445899465,0.326864166302243,0.333876811901866,0.321392762261816,0.309166484263784,0.329991513353309,0.320191341858227,0.325104283427753,0.334346441170444,0.323659510481293,0.370890642296207,0.331287378580779,0.326295780150259,0.323902521685158,0.333127811140988,0.32582048062502,0.330308199559755,0.309547816226626,0.0505050505050505,0.0025507601265177,0.000128826269016046,6.50637722303261e-06,3.28604910254172e-07,1.65962075885946e-08,8.38192302454271e-10,4.23329445683975e-11,2.13802750345442e-12,1.07981187043153e-13,5.45359530520972e-15,2.75434106323723e-16,0.0,0.0,0.0,0.0,0.0989994734070563,0.0,0.0,0.17798841495524,0,0,0.0,0,0,371
1152,0.0408505162843777,0.0360326444319596,0.0300737252222342,0.0264747037349971,0.0325794208467865,0.0379205239937516,0.0337891025088824,0.0323118690854566,0.0169136414060559,0.0242950482385091,0.0316110384043244,0.0288832926645073,0.0302126628191472,0.0299928693098696,0.0356857526812483,0.0280693835205189,0.0178251218138268,0.0468912962295302,0.0511335283347953,0.0349177621915859,0.0181581173672944,0.041157957030151,0.0320190142783293,0.0197670835959946,0.0425733858085818,0.0326527594794768,0.025990214983388,0.0528347775826758,0.0413668457520863,0.0404847401994537,0.0463041472409741,0.0309110642242516,0.0272789654046387,0.0345282008715573,0.0311735945726779,0.0360478497503065,0.199813637217319,0.175318017566677,0.188151764394584,0.187280629093122,0.180600607238226,0.187642107376213,0.185047194142515,0.180773672743902,0.172537738292389,0.170790496122386,0.172691975086943,0.172941581740502,0.178789869602999,0.169170052550651,0.173992935299926,0.193490738629393,0.181583577848877,0.171258779638495,0.169470865759242,0.203321900460596,0.180422296984675,0.174945381747042,0.191747851019525,0.200420024585631,0.190915515683776,0.180303236407079,0.182361186481412,0.169194567089187,0.144202403865732,0.175257624261352,0.19312096829698,0.182386493896773,0.194624640163822,0.173279125596305,0.196831123681303,0.183538261340836,0.535353535353535,0.286603407815529,0.153434147618415,0.0821415133714745,0.0439747495827085,0.0235420376553894,0.0126033130882388,0.00674722821895612,0.00361215248085529,0.00193377860086193,0.00103525521056244,0.000554227536967774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1721
2674,0.38065569974104,0.185778095227629,0.262834040913868,0.255148929057865,0.282342331664407,0.387673867985978,0.348404782221502,0.350914700415073,0.583847997310046,0.479255522595063,0.456071095993583,0.444591429599164,0.347054795278159,0.174876452922969,0.27115513734914,0.253090013941378,0.238420827681108,0.371158877310295,0.443198849527556,0.430300958982021,0.521139853857299,0.50456012282726,0.448872088522026,0.40248629689653,0.381105690240165,0.189539648888714,0.279213739563208,0.312159337670808,0.32486446876825,0.353049782015304,0.405124553078715,0.610573442190217,0.476529769103245,0.493103112457438,0.478919112395388,0.505660696662053,0.142669943553502,0.13464316286432,0.126794221102488,0.145327696307848,0.123728152098755,0.135270389049291,0.148315669656671,0.142165500284786,0.112684784677369,0.0930053921137806,0.130216142687474,0.145169923303686,0.142145618145759,0.118122396492853,0.14698232085696,0.134734112452837,0.143880964783457,0.144669730160591,0.140599533822394,0.126810452265076,0.141532279823827,0.15225032102478,0.132811929754651,0.124286129293451,0.127575865479277,0.132712114757626,0.149773171771697,0.126257503962765,0.0875377054021786,0.123265608194894,0.142811393886497,0.115641056842428,0.14108845589776,0.157849153484416,0.130720321720297,0.152435341275105,0.141414141414141,0.0199979593918988,0.00282799425744023,0.000399918379840033,5.65541143208128e-05,7.99755152011494e-06,1.13096688163242e-06,1.59934710533877e-07,2.26170297724675e-08,3.19836784661156e-09,4.5229444295517e-10,6.39608303168928e-11,0.0,0.0,0.0,0.187993680884676,0.0,0.0,0.0,0.0,0,0,0.0,0,0,696
1419,0.0268167590942516,0.0231671247990802,0.0197980421075596,0.0190897752601108,0.0186265669479028,0.0256054965996267,0.0201424839626835,0.0239100725535341,0.0199253605643599,0.0113651990729243,0.0149890512943881,0.0255649680969244,0.0217249079109335,0.022486457646811,0.0213548615313337,0.0154088761192355,0.016303377741486,0.0246458954574117,0.0363893356771124,0.0276861243218885,0.028559278117911,0.0380401516249202,0.0271602362277327,0.0282811546199094,0.0233170266772063,0.0184551029141188,0.0224698286332503,0.0379662308357185,0.0280359677194777,0.0291158933206227,0.0353358875897177,0.0250013898262005,0.0270502122414933,0.0306038779015072,0.0321686483897367,0.0399382223951647,0.0617827028487844,0.0507624773188128,0.0635364711573997,0.0533068429384942,0.0442144459940682,0.0726702800943087,0.048517839135054,0.0700199559270857,0.0141398217659803,0.0,0.040684957923861,0.0580861009223978,0.0690463204223702,0.018400268451209,0.0422414054494104,0.0450645784159629,0.0393086982801006,0.0386323483750662,0.0455309470823118,0.0748750378347579,0.0475284050625942,0.0417590676915782,0.0651943969050987,0.0349351648245481,0.0622730841447385,0.0257360594147017,0.0662750296776272,0.0327275919733135,0.0,0.0506234496118742,0.0531693747787497,0.010356613265724,0.051416106830066,0.0535307804753028,0.0435654653088373,0.0699575859019569,0.95959595959596,0.920824405672891,0.883619379181057,0.847917586082832,0.813658289675445,0.780783207264316,0.749236411011213,0.718964232788537,0.689915172877889,0.662039812357571,0.635290729029992,0.609622416745952,0.0,0.0,0.0837282780410742,0.0,0.0,0.0,0.0,0.17798841495524,0,0,0.0,0,0,2648
1385,0.00582923110251647,0.00910694945767486,0.0155489537568982,0.0133019984821443,0.0160696816590085,0.0243529340837983,0.0239037136187177,0.0301204809566209,0.0692149842561574,0.00886348009040702,0.00907082946697043,0.0139668375038334,0.00597286347035298,0.0102516609606848,0.0141894150789296,0.0151085077550987,0.0161890695507165,0.0305528668754543,0.0389806539895187,0.10362451243254,0.0112887273891603,0.0175704410541803,0.0174077170414579,0.0161576263774445,0.00923679110555733,0.0129481885772646,0.0143173575582378,0.0225633195424544,0.0217059630360878,0.0260275043066443,0.0361047953177953,0.13521330826326,0.0102939490148779,0.0166198086048749,0.0204696642548009,0.0139149948174774,0.255373125179221,0.255287438390338,0.238161969596325,0.248659729820856,0.242347387602134,0.232208911052258,0.235709932137414,0.244577030585943,0.236753916965715,0.245295237982703,0.230467270335707,0.243284329668706,0.256321648975555,0.267157612370654,0.234301923977801,0.245037834892749,0.231787159263698,0.237125177453446,0.236515375469989,0.251805252659022,0.255453130700979,0.232132655740549,0.228139654729071,0.246210266481752,0.257207368340094,0.24112839801035,0.245100343566793,0.23332142083898,0.255857117225201,0.259005190734466,0.248242607213236,0.227154160288265,0.233552269002212,0.236396413898891,0.239747847010263,0.246946820169128,0.767676767676768,0.58932761963065,0.452413122140701,0.347307043259528,0.26661954836085,0.204677633085097,0.157126263782499,0.120622182297676,0.0925988470163975,0.0710859835681436,0.0545710580927163,0.0418929334853176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,4629
1736,0.216817570686456,0.0952048404009988,0.155303330698474,0.179268970296635,0.223640194334494,0.269666899716588,0.221160223119008,0.245071598966672,0.535682306920833,0.346819115684656,0.310390367586212,0.335886982529767,0.189916655318349,0.107990726468285,0.196413127261527,0.180018025010008,0.184195296197597,0.306270163924775,0.315448136031288,0.391500667328463,0.35171643308708,0.444957621661903,0.351614908988321,0.296920281593689,0.243101764112796,0.113016678342853,0.187767930458213,0.287391800505513,0.26283043735903,0.268723358967829,0.332711401147388,0.534929644250329,0.421422862431161,0.411087663481948,0.396272801189856,0.376885099343746,0.327494005459865,0.342627362651961,0.335705435140192,0.320534391420652,0.321157367892863,0.31100512058086,0.322191659226189,0.335910171784796,0.356027972275292,0.348196878331418,0.32413209583012,0.300688649624763,0.319041698869025,0.329060877294703,0.328794204683272,0.300230129740225,0.324351052672714,0.317110328369961,0.3318499038866,0.33187484168657,0.303488109495594,0.317443769028148,0.296229317595503,0.343431422317328,0.316343534590669,0.352569669520421,0.323695104140523,0.324653458447923,0.392041668895203,0.327051863662028,0.312138188996301,0.317162975412757,0.321378254230054,0.330681714310812,0.363354421164843,0.337651466644061,0.95959595959596,0.920824405672891,0.883619379181057,0.847917586082832,0.813658289675445,0.780783207264316,0.749236411011213,0.718964232788537,0.689915172877889,0.662039812357571,0.635290729029992,0.609622416745952,0.0,0.0,0.0,0.187993680884676,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1240
1830,0.180752067637701,0.22272052383306,0.202356469443886,0.210200484613033,0.220969502959905,0.324247622131043,0.253081993937994,0.200862353628344,0.0450230241557203,0.150094574923337,0.123640788753767,0.0902883024111018,0.137137957603282,0.221980022621701,0.252313585983413,0.23499285191394,0.190675211346217,0.375306326184668,0.323901110469047,0.118608751609162,0.152726033938811,0.21664383847369,0.120385898768457,0.0969351400096089,0.175009780859519,0.25633527504498,0.200274567707915,0.306668820288493,0.28632179323373,0.317634031868012,0.344606900539629,0.0625034759041604,0.208326652979002,0.177458563430899,0.113507134558723,0.130524103366375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656565656565657,0.431078461381492,0.283031313028252,0.185828639867034,0.122008702943002,0.0801067241544965,0.0525953239398209,0.0345322833948319,0.0226727113198391,0.0148861235938338,0.00977371751110298,0.00641708725476458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1548
1386,0.000768815871714635,0.000808689777650876,0.000135429110986016,0.000289008555169075,0.000477993363881048,0.000310369653409559,0.000539846907446883,7.9848100944043e-05,0.000818402006717111,0.000670563990202878,0.000273729509755303,0.00075755956714062,0.000798647356499056,0.000532660262399139,0.000532623220899102,0.000397987545547262,7.1443373027274e-05,0.000842057612164648,0.00123330184217502,0.000893100789393872,0.000323591693864071,0.000743028619494642,0.000780667378519012,0.000552034544758187,0.000459882592822762,0.00012957444504786,0.000707445838902966,0.000627872143188047,0.000497743912102433,0.000749717475017203,0.000746293931354603,0.000862116891722353,0.000926455514381444,0.00102501017730198,0.000284300901800243,0.000947093904573503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202020202020202,0.000408121620242832,8.24488121702692e-06,1.66563256909635e-07,3.36491428100272e-09,6.79780662828833e-11,1.37329426834108e-12,2.7743318552345e-14,5.60471081865555e-16,1.13226481184961e-17,2.28740366030224e-19,4.62101749556007e-21,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.0,1,0,0.0,0,0,1706
2217,0.605999066991605,0.192523300950017,0.316870255981034,0.327264163381725,0.310597045662349,0.482192540362274,0.470764190390501,0.461184938533827,1.0,0.744128277751852,0.649324195962831,0.661690935870683,0.370997205502752,0.229650319251424,0.384778644073956,0.339288107091856,0.302376921024206,0.476642297697414,0.687697474682147,0.82569653117076,0.809219593722512,0.808211167602576,0.638422850272641,0.505249632085836,0.695499013960452,0.298011943438253,0.401702963262645,0.493507531706378,0.471103756545116,0.484015339897783,0.694155149951875,0.940569547441575,0.706496587945258,0.721211796790697,0.739850489222664,0.789074940088443,0.251797127693819,0.238220180482334,0.26134870143194,0.263922845518732,0.26179786395924,0.24364081834914,0.229609482291984,0.256621407691957,0.251335272882266,0.239603598129819,0.244781777771721,0.248508500123878,0.219709148095632,0.246572877055497,0.264797237657387,0.241826080857112,0.273704452857224,0.225252954334936,0.232187099020651,0.250162680146167,0.247798370646999,0.234601488372138,0.227224969204818,0.264178437396864,0.245356240373011,0.244019458634971,0.250622285198601,0.266905918898603,0.269531172245552,0.265483593790974,0.248186676675941,0.227922232402252,0.244183379305547,0.245700545461188,0.240409373134593,0.248983121782795,0.929292929292929,0.863585348433834,0.802523758140532,0.745779654029586,0.693047759300221,0.644044382380003,0.598505890696569,0.556187292364488,0.516860918156898,0.480315196671057,0.446353516098356,0.41479316647524,0.0,0.0,0.0,0.187993680884676,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1779
2011,0.0139649093652558,0.00553217312266567,0.00668681234095254,0.00626692228230951,0.0060090591148842,0.00910048197788294,0.00860215043952454,0.00952854127711386,0.0435389876604864,0.0144601096081745,0.0163199419082303,0.0208702331771334,0.00683948054130294,0.00532660243649499,0.00724866878619815,0.00575204605754047,0.0142600977548229,0.0163635659770392,0.0178898083048801,0.0291622247512092,0.00668448006087433,0.0142632359567052,0.0144132175610735,0.0123995459264229,0.0118101760246186,0.00567350934804883,0.00526373446221186,0.0214278074475984,0.012378674421279,0.0135508631243132,0.0164636980285756,0.0360698596293525,0.0113004690278334,0.0145844312538665,0.0203417308129884,0.0245224473718039,0.242355562168342,0.252245929035044,0.240155433631884,0.22819014352419,0.249937806358737,0.235539610471278,0.256040850900656,0.255317852065242,0.259509772430708,0.240607208147216,0.24206204591099,0.254283312321569,0.246975733890583,0.25623647270758,0.234057588630363,0.248152889991607,0.23188574449905,0.236158770474423,0.236867996964123,0.254332754876095,0.231559314313594,0.258823296896187,0.250621590631143,0.242618990678406,0.232345474443764,0.251105850167941,0.250393791293047,0.245780523487368,0.262570920408193,0.24497899335433,0.239487902014109,0.249599303543123,0.261471613025996,0.242615632669907,0.234648362655842,0.246893297715856,0.0606060606060606,0.00367309458218549,0.000222611792859727,1.34916238096804e-05,8.17674170283661e-07,4.95560103202219e-08,3.00339456486193e-09,1.82023913021935e-10,1.10317523043597e-11,6.68591048749074e-13,4.0520669621156e-14,2.45579815885794e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,2052
617,0.426497769156939,0.360822676438623,0.278408384911442,0.263043415316304,0.250559549800778,0.341439887664179,0.238054766658298,0.26704755729974,0.175367182670656,0.315955964787627,0.36151173879195,0.342224863094409,0.29488781987219,0.323021560742155,0.299850208771249,0.274558837220285,0.30502749482844,0.345356720598236,0.386813351462291,0.249299174762168,0.229334064756286,0.425260040002804,0.363045309028143,0.344650056098565,0.393052840201675,0.444329266233634,0.339523491524428,0.441006727210068,0.338887836671732,0.354538024598015,0.316779177992401,0.250361537218493,0.298982033253347,0.36414219487701,0.392477406842938,0.437805074330799,0.155160723712282,0.130823381788755,0.13670906356968,0.156040387597185,0.119489142083135,0.151038422517436,0.125722223649385,0.156418328318899,0.134370587585216,0.106080697204845,0.123874134186334,0.136329032364401,0.144635085849129,0.149913067351105,0.131184325436541,0.138361687844455,0.132582348939215,0.134245878860736,0.153987917558946,0.149049773042124,0.116064162877608,0.128394826737257,0.143123931121983,0.121233449414769,0.133514000953289,0.134185688466753,0.134156689337131,0.134814190715023,0.0966966207994166,0.154317266787041,0.14321290288118,0.115419598640544,0.126861160980464,0.152476664467054,0.133037608197816,0.142356261730654,0.838383838383839,0.702887460463218,0.589289487055021,0.494050782076432,0.414204191033776,0.34726209955357,0.291138931948953,0.244086175270334,0.204637904519573,0.171565111869945,0.143837417022277,0.120590965786354,0.0,0.0,0.0837282780410742,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,702
2377,0.00131960942921803,0.00149791395980708,0.000905682120528527,0.000920264102958882,0.000827004357031948,0.001097378401422,0.0010265941243018,0.00151711415567125,0.000654721603571022,0.00107462177710668,0.00144415916960812,0.00202727214487949,0.00129992615404215,0.00158978592517405,0.00139813588020343,0.000826011818970247,0.000657279042104474,0.002350220515617,0.00259131994328888,0.000744250698030169,0.00113719370699471,0.00192313293496265,0.00143316553780384,0.00107222102719838,0.000978473590497279,0.00171223365210426,0.00161701927838253,0.00420807956077215,0.00213164249270434,0.00233867089979911,0.000938521247090663,0.000514489139473624,0.000972206311462073,0.00430504264052728,0.00294251440252005,0.00185047578299817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787878787878788,0.620752984389348,0.48907810891282,0.385334267628282,0.303596695707132,0.23919739661774,0.188458554910947,0.148482497808625,0.116986210394674,0.0921709536442886,0.0726195392348941,0.0572153945487044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00157977883096367,0,0,1077
2390,0.127187396020508,0.06997004456577,0.11957543337935,0.0978902367406452,0.0662286345678711,0.077614585603547,0.0412142129232358,0.0281508929893182,0.10463542492288,0.0654659550451811,0.107736165894861,0.117090974821221,0.0962200234870206,0.0609363296411417,0.100166451141523,0.0872944319418661,0.0652992444336936,0.0721404588879624,0.0535862784258872,0.0486863990484073,0.0561847640372667,0.151038775638068,0.147476226939561,0.15314712440177,0.111585131282436,0.0888695555864524,0.115355787231503,0.127391255887284,0.0756246144258,0.0539125181653913,0.0410235516654974,0.0735441357742129,0.0645773701913915,0.130879161614321,0.155114567276002,0.172997639641916,0.427679499885272,0.442539996205474,0.435187827530809,0.417322774556,0.452851768244858,0.434395658398136,0.405194039622038,0.419811004886162,0.481750748969222,0.508591755914445,0.421182339420168,0.42924198330514,0.418338955289654,0.479696916020055,0.426194796065489,0.426066255673606,0.436816583610304,0.421232754584088,0.409542279174196,0.426498878254282,0.430631440147147,0.401863463618267,0.400961617606634,0.435362306053247,0.417032956816694,0.428137467936199,0.422214117974965,0.433193814633073,0.551874261540074,0.40007018904943,0.419840907351333,0.457655684346534,0.42413651153887,0.435811289437796,0.460320722370355,0.412043667158557,0.131313131313131,0.0172431384552597,0.00226425050422602,0.000297325823787255,3.90427849417607e-05,5.12683034588777e-06,6.73220146429708e-07,8.84026454907697e-08,1.16084281957576e-08,1.52433905600858e-09,2.00165734627389e-10,2.62843893955158e-11,0.0,0.0,0.0,0.0,0.0989994734070563,0.0,0.0,0.0,0,0,0.00157977883096367,0,0,331
3107,0.00282281665365084,0.00284879364872248,0.00319104833579289,0.00212193112706957,0.000796655606468413,0.00354708189716544,0.00247798583868733,0.00310520420578868,0.00120032293837799,0.0011433975420693,0.0018972286961533,0.00147243975964643,0.00139338480742145,0.0022617573059423,0.00145639160086659,0.00203499287217436,0.00245765215518086,0.00448678449643703,0.00479463426844292,0.00195986026566685,0.00150701270017584,0.00324892909721727,0.000734060429195428,0.00136947028232581,0.00176125248212798,0.00259148871325937,0.00208022797496528,0.00523672133333896,0.00312713015979525,0.00290935138271051,0.0029964833448582,0.000959452681250713,0.00236760844307764,0.00329467568998022,0.0024023425260189,0.00241873212293305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00351000998917056,0.0,0.0,0.0202020202020202,0.000408121620242832,8.24488121702692e-06,1.66563256909635e-07,3.36491428100272e-09,6.79780662828833e-11,1.37329426834108e-12,2.7743318552345e-14,5.60471081865555e-16,1.13226481184961e-17,2.28740366030224e-19,4.62101749556007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.033175355450237,0.17798841495524,0,0,0.0,0,0,3374
2203,0.00128518475858124,0.00101086221808907,0.00114268308153245,0.000661677434776138,0.00100909709025967,0.000897855126938744,0.00139829190126601,0.00145501000074458,0.00229152560799191,0.00137551580537331,0.00154798757383491,0.000928277181287742,0.00101954985349356,0.000917814544405793,0.000973701716831798,0.00118645344151674,0.000521536625662489,0.00111855404777844,0.00177373773080277,0.00145128891629292,0.00151625820048821,0.00167545671903331,0.00164289709210523,0.000902364224459804,0.00178082207061738,0.00081446795594232,0.00135593796647064,0.00125574428637609,0.000930564788573688,0.000828046149742379,0.00208057704821581,0.000889927162298827,0.00121239851655168,0.00185966139712557,0.00140728944001145,0.00085966985227583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,4199
1742,0.000172122979137794,0.00107518975532397,0.00108343291025932,0.000646466464237857,0.00125947460520798,0.00142991730416002,0.000884994900378886,0.000204056274949141,0.000272800671910148,0.00046423659562453,0.000377557947056165,0.00107765520270571,0.000739173663948468,0.000917814544405793,0.000649134551622891,0.000593226724047399,0.000500103604782448,0.000552993055977531,0.000942298156212357,0.000756654834980103,0.000314346225910866,0.000699321085264013,0.00031459732059265,0.000159240739204459,0.000958904178309252,0.000249893572592301,0.000496896536949356,0.0014026931825334,0.000833180030878784,0.00100708314184818,0.000712371505682188,0.000472773812353563,0.00145259064878301,0.00112751126197999,0.000611246982452432,0.000305984154949592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1903
2654,0.0204711566887326,0.0172673649419613,0.0157859553219244,0.0150436560016009,0.015227502477142,0.0214265916867901,0.016469755604377,0.00766541865854688,0.0184304117249802,0.0107977986036351,0.0112701049606539,0.0161434887631506,0.0142906904663254,0.0143818268468006,0.00724866878619815,0.0116617854626731,0.0103450008462802,0.0207875103879095,0.0282135140045129,0.0213103787820119,0.0164569499776277,0.0263556615883438,0.017967002040537,0.0149155494134269,0.0107729940773518,0.0195287194942516,0.0166165562015076,0.0217751415733617,0.0172479074459659,0.0178813206864587,0.0173456801998611,0.0195923009734801,0.0260780050765485,0.0176008884621886,0.0224313414978827,0.0230653789954235,0.323970772945107,0.315965852117126,0.33376721077797,0.324884373065601,0.331168755395037,0.315782691807642,0.323357773115941,0.312993274188602,0.354109171543601,0.358593416572241,0.33045366909509,0.30756619322292,0.32646479746233,0.337237694431837,0.333085120249372,0.309694326354697,0.331389539088717,0.321809196130581,0.3146865682562,0.328614036715512,0.331993983876658,0.314314708641455,0.318751154193378,0.330358474388259,0.330880396368881,0.319433284669641,0.320957872254121,0.32543783537726,0.368296938740985,0.329335607553011,0.325840159339137,0.322547959019025,0.326719211985408,0.309869532069608,0.332465650866699,0.315812624895466,0.565656565656566,0.319967350270381,0.180991632476175,0.102379105239048,0.0579114130645123,0.0327579710263908,0.0185297613886655,0.0104814811895482,0.00592891865267371,0.00335373176312856,0.00189706039126464,0.00107308466576586,0.0,0.0,0.0,0.0,0.0,0.452869931542917,0.0,0.0,0,0,0.0,0,0,4961
